country,gender,age_group,religion,environment
Zimbabwe,Male,26-35,I do not identify with any religious group or faith,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Female,56-65,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Female,65+,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,65+,Christianity,Rural
Zimbabwe,Female,36-45,I do not identify with any religious group or faith,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,26-35,Other religious group,Rural
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,36-45,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Male,65+,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,18-25,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,65+,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Male,26-35,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,65+,Other religious group,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Male,65+,Other religious group,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,56-65,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,26-35,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Female,36-45,Islam,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,56-65,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Female,65+,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Male,18-25,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,65+,Christianity,Rural
Zimbabwe,Male,65+,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Female,65+,Christianity,Rural
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,65+,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,46-55,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Male,56-65,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Male,56-65,Christianity,Urban
Zimbabwe,Female,46-55,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Female,18-25,Other religious group,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,26-35,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,18-25,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,65+,Christianity,Rural
Zimbabwe,Male,18-25,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,56-65,Christianity,Rural
Zimbabwe,Male,65+,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,56-65,Christianity,Urban
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Female,56-65,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Male,18-25,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Female,65+,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,65+,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Male,65+,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Male,26-35,I do not identify with any religious group or faith,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Female,56-65,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Male,65+,Christianity,Rural
Zimbabwe,Female,65+,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,56-65,Christianity,Urban
Zimbabwe,Male,65+,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,65+,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Male,65+,Other religious group,Rural
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Female,46-55,Christianity,Urban
Zimbabwe,Female,46-55,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Female,56-65,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,26-35,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Female,36-45,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,18-25,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Female,65+,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,65+,Christianity,Rural
Zimbabwe,Male,26-35,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Male,65+,Christianity,Rural
Zimbabwe,Female,56-65,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,65+,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,36-45,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Female,26-35,I do not identify with any religious group or faith,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,56-65,Other religious group,Rural
Zimbabwe,Male,56-65,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,65+,Christianity,Rural
Zimbabwe,Female,18-25,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Male,18-25,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,65+,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Female,36-45,I do not identify with any religious group or faith,Urban
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Female,36-45,I do not identify with any religious group or faith,Urban
Zimbabwe,Female,56-65,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,36-45,I do not identify with any religious group or faith,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Male,36-45,Islam,Rural
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Female,46-55,Christianity,Urban
Zimbabwe,Female,56-65,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Female,65+,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Male,65+,Christianity,Urban
Zimbabwe,Female,26-35,I do not identify with any religious group or faith,Urban
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Male,56-65,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,18-25,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,65+,Christianity,Urban
Zimbabwe,Male,46-55,I do not identify with any religious group or faith,Urban
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Female,56-65,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Male,26-35,I do not identify with any religious group or faith,Urban
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Male,36-45,Other religious group,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Male,56-65,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Female,65+,Christianity,Urban
Zimbabwe,Female,26-35,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Female,56-65,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Female,46-55,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Male,46-55,Christianity,Urban
Zimbabwe,Female,56-65,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Urban
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,46-55,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Female,56-65,Christianity,Rural
Zimbabwe,Male,18-25,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,36-45,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,56-65,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,46-55,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Male,65+,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Male,36-45,Christianity,Urban
Zimbabwe,Male,26-35,I do not identify with any religious group or faith,Urban
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Female,46-55,Christianity,Rural
Zimbabwe,Male,46-55,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,36-45,I do not identify with any religious group or faith,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,56-65,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Male,36-45,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Female,18-25,Christianity,Urban
Zimbabwe,Male,26-35,Christianity,Urban
Zimbabwe,Male,18-25,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,56-65,Christianity,Rural
Zimbabwe,Male,65+,Christianity,Rural
Zimbabwe,Female,26-35,Christianity,Rural
Zimbabwe,Male,65+,Christianity,Rural
Zimbabwe,Female,36-45,Christianity,Rural
Zimbabwe,Female,18-25,Christianity,Rural
Zimbabwe,Male,65+,I do not identify with any religious group or faith,Rural
Zimbabwe,Male,56-65,Christianity,Rural
