country,gender,age_group,religion,environment
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Female,56-65,I do not identify with any religious group or faith,
Japan,Male,56-65,Buddhism,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,26-35,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,18-25,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Male,18-25,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,36-45,,
Japan,Male,56-65,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Female,46-55,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,65+,,
Japan,Female,46-55,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,18-25,I do not identify with any religious group or faith,
Japan,Male,36-45,Buddhism,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Male,,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Male,65+,,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Female,18-25,I do not identify with any religious group or faith,
Japan,Male,,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,56-65,Buddhism,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Female,65+,,
Japan,Female,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Female,46-55,I do not identify with any religious group or faith,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Female,56-65,Buddhism,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Female,46-55,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Female,,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Female,65+,,
Japan,Male,56-65,Buddhism,
Japan,Female,56-65,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,46-55,Buddhism,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Female,56-65,Buddhism,
Japan,Female,56-65,Buddhism,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,46-55,Buddhism,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Male,46-55,Buddhism,
Japan,Male,18-25,Buddhism,
Japan,Male,26-35,Buddhism,
Japan,Male,36-45,,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Female,56-65,Buddhism,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Female,36-45,,
Japan,Male,46-55,Buddhism,
Japan,Female,46-55,I do not identify with any religious group or faith,
Japan,Female,18-25,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Female,56-65,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Male,65+,,
Japan,Female,,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Female,18-25,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Female,46-55,Buddhism,
Japan,Male,,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Female,36-45,Buddhism,
Japan,Male,56-65,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Male,56-65,Buddhism,
Japan,Male,46-55,Buddhism,
Japan,Female,65+,,
Japan,Female,65+,Buddhism,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,18-25,I do not identify with any religious group or faith,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Male,56-65,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Female,46-55,Buddhism,
Japan,Female,,Buddhism,
Japan,Female,65+,,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,46-55,Buddhism,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Female,,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Male,26-35,,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,,,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Female,56-65,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,18-25,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,36-45,,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,46-55,,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,26-35,,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,26-35,,
Japan,Female,26-35,I do not identify with any religious group or faith,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Male,46-55,Buddhism,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,46-55,Buddhism,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Female,36-45,Buddhism,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,36-45,,
Japan,Male,65+,Buddhism,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Female,56-65,I do not identify with any religious group or faith,
Japan,Female,46-55,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Female,46-55,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,36-45,Buddhism,
Japan,Male,18-25,I do not identify with any religious group or faith,
Japan,Female,,Buddhism,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,,Buddhism,
Japan,Male,65+,,
Japan,Female,18-25,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Male,18-25,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Female,,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Female,56-65,I do not identify with any religious group or faith,
Japan,Female,26-35,Buddhism,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Female,18-25,Buddhism,
Japan,Male,36-45,,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,65+,,
Japan,Male,65+,Buddhism,
Japan,Female,26-35,I do not identify with any religious group or faith,
Japan,Male,46-55,Buddhism,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Male,18-25,I do not identify with any religious group or faith,
Japan,Male,46-55,Buddhism,
Japan,Male,18-25,Buddhism,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,56-65,Buddhism,
Japan,Female,65+,,
Japan,Female,46-55,I do not identify with any religious group or faith,
Japan,Male,18-25,I do not identify with any religious group or faith,
Japan,Male,46-55,Buddhism,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Female,65+,,
Japan,Male,65+,Buddhism,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,18-25,I do not identify with any religious group or faith,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Female,46-55,Buddhism,
Japan,Female,65+,,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Male,65+,,
Japan,Male,56-65,Buddhism,
Japan,Female,56-65,Buddhism,
Japan,Male,26-35,Buddhism,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,46-55,,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,18-25,I do not identify with any religious group or faith,
Japan,Female,46-55,I do not identify with any religious group or faith,
Japan,Female,46-55,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Female,46-55,Buddhism,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Female,56-65,I do not identify with any religious group or faith,
Japan,Female,46-55,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,56-65,Buddhism,
Japan,Male,36-45,Buddhism,
Japan,Female,36-45,Buddhism,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Female,56-65,I do not identify with any religious group or faith,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,18-25,I do not identify with any religious group or faith,
Japan,Male,56-65,,
Japan,Female,56-65,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,56-65,Buddhism,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,65+,,
Japan,Male,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Female,46-55,Buddhism,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Female,65+,,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Female,56-65,Buddhism,
Japan,Female,46-55,Buddhism,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Male,56-65,,
Japan,Female,65+,Buddhism,
Japan,Male,36-45,Buddhism,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,,Buddhism,
Japan,Male,56-65,,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,56-65,Buddhism,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,36-45,,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,,Buddhism,
Japan,Male,56-65,Buddhism,
Japan,Male,,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,56-65,,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,36-45,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Male,65+,,
Japan,Female,65+,Buddhism,
Japan,Male,46-55,Buddhism,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Male,56-65,Buddhism,
Japan,Female,56-65,,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,26-35,Buddhism,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,46-55,Buddhism,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Female,56-65,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Male,36-45,Buddhism,
Japan,Male,,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Female,56-65,I do not identify with any religious group or faith,
Japan,Male,26-35,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,65+,,
Japan,Female,65+,Buddhism,
Japan,Female,65+,Buddhism,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,46-55,,
Japan,Male,65+,Buddhism,
Japan,Male,,Buddhism,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,46-55,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Male,56-65,I do not identify with any religious group or faith,
Japan,Female,36-45,I do not identify with any religious group or faith,
Japan,Female,56-65,I do not identify with any religious group or faith,
Japan,Female,56-65,I do not identify with any religious group or faith,
Japan,Female,65+,Buddhism,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Female,65+,I do not identify with any religious group or faith,
Japan,Male,26-35,Buddhism,
Japan,Male,36-45,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Male,26-35,,
Japan,Female,46-55,I do not identify with any religious group or faith,
Japan,Female,56-65,I do not identify with any religious group or faith,
Japan,Male,26-35,I do not identify with any religious group or faith,
Japan,Male,65+,Buddhism,
Japan,Female,,,
Japan,Male,65+,Buddhism,
Japan,Male,26-35,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,65+,Buddhism,
Japan,Male,46-55,Buddhism,
Japan,Male,65+,I do not identify with any religious group or faith,
Japan,Female,46-55,I do not identify with any religious group or faith,
Japan,Female,36-45,I do not identify with any religious group or faith,
